ID;title;type;message;Class;Category
35303;Messi's biggest fan finally got to meet his idol. And it's the most adorable thing you'll see today.;post;Why doesn't AJ+ bring media attention are you for real AJ+ you are the biggest hypocrites you are an Arab Muslim funded New media Propaganda machine and you do nothing for these people except try to divide countries. I hate you AJ+. You are the problem! I hope we BAN AJ+ Please share if you agree!;Hateful;Accusations
46275;Chicago\u2019s Struggle With Gun Violence, Part 4;video;Lmao AJ+ Islamic propaganda talking about gun violence lol;Hateful;Accusations
56351;Tens of thousands of people are saying no to violence against women in Peru.;post;i dont agree with their lifestyle, that doesnt mean someone should kill them. i hate the fact that the media tries to manipulate you into accepting things that go againt my morals and values. if i dont agree now all of a sudden im a homobasher.;Hateful;Accusations
94180;Human Rights Abuses In Modi's India;video;This video is *poop*. Misleading information without any evidence. Modi has been cleared off by the Supreme Court. So basically AJ+ wants expect someone to apologize for something he has not done. Aj+ is one of those channels who celebrate Islamic mass shootings.;Hateful;Accusations
113866;Thousands marched in protest of the violent treatment of the Rohingya by Myanmar.;post;AJ+ ... what kind of media is that ?? Giving wrong info to the world and being biased .. is that good for u ?u dont even know Daw Aung San Su kyi not our president but the state counsellor .. one more thing do u even know what is happening down there ?? Pls make sure u know what are the right resources .. pls see for both sides... this is the job of the good media... Rohingya is not Myanmar Nationality... So we send them back because they r illegal immigrants with the fake ID... pls be fair... but not dull... make sure u know which is right and pls take down this bloody biased video...;Hateful;Accusations
43176;British Police Shout 'Allahu Akbar' During Training Exercise;video;Muslims that shout this when hoping a maximum of kafir will die are utterly responsible for how this expression is now assiciated with violence. Aj+ you suck, you dirty islamists hypocrites.;Hateful;Accusations
151295;When airstrikes hit, this is what you see and hear.;post;So are were you when the FSA jihadists fire mortars daily into much more densely populated western Aleppo causing mass civilian casualties. Rubbish one-sided reporting from Syria - AGAIN AJ+!;Hateful;Accusations
263279;Altered State: Colorado\u2019s Marijuana \u2018Green Rush\u2019;video;AJ you suck your a race baiting shit bag I'm what is so called white person. I've done prison time for marijuana my race has never kept me from being subject to the law. The law is the law you brake it get caught go to jail don't matter what color you are.;Hateful;Accusations
304833;Israel Vs Palestine - By The Numbers;video;Oh dear, the poor Palestinians. They attack a bigger and more powerful country then themselves and then get their ass handed to them. Fuck yourself Hamas and fuck you AJ+. Victim blaming at it's finest. ;Hateful;Accusations
42565;Dallas Shooter Killed After Attack On Police HQ;video;"Did the shooter do it for religious, political, or ideological reasons?  If not, it's not terrorism.  Period.

This shitty false equivalence is rich coming from AJ+, the guys who now refuse to call ISIS terrorist.

These clowns are DESPERATE for a false equivalence.

Meanwhile, Boko Haram kills 27 in a suicide bombing in Chad.  Waiting for the unbiased report on that.";Hateful;Accusations
42725;The Eiffel Tower Will Not Light Up For Pakistan;video;I have never seen such a bs irrelevant video, AJ+ is turning a typical Islamic terror attack into a chance to shit on the west;Hateful;Accusations
50122;Canadian Hospitality Union Asks Donald Trump For Respect;video;"AJ+ has to lie to gain viewers.
What a shit channel, made for stupid uber-leftist losers.";Hateful;Accusations
89536;While everyone was distracted by what Ivanka and Melania weren't wearing, President Trump just signed the biggest arms deal ever with Saudi Arabia.;post;"I can""t believe that AJ+ is so closed minded media. It just made this news from nothing and made lots of bullshit.
Saudi Arabia are not attacking Yemen, Saudia arabia is attacking ISIS in Yemen. Yemen people are living among Saudi cities and there are millions of them there. If Saudi Arabia was actually doing what ever bullshit that this news media are saying, Saudia Arabia would be in civil war. It's such an non sense.";Hateful;Accusations
93272;Protesters Disrupt Vigil For Brussels Attacks;video;"AJ+ are you just making this shit up to spin the story. 

These protestors were peaceful just very loud and very angry.  
I saw no violence whatsoever from them in your report or R.Ts report.
I saw no Nazi salutes.
I saw no muslim women confronted.  
There were cameras everywhere so don't say ""reported"" when there is no evidence AJ+.
I am amazed how well behaved they were considering what has happened.";Hateful;Accusations
94151;Human Rights Abuses In Modi's India;video;Of course I am sure the vast majority of Indians feel very sad about what happened during the Gujarat riots and it is a tragedy but to be fair this is a bullshit propaganda video;Hateful;Accusations
114188;"Hundreds of street recyclers are about to lose their income in Oakland.

We produced this report in solidarity with the #SFHomelessProject, a coordinated media effort to cover the causes of and solutions to homelessness on June 29.";post;This piece is a heaping pile of BULLSHIT. I live a street away from Alliance Recycling in Oakland and it has caused nothing but problems. All the crackheads that recycle just support the crack dealers on our street. Don't get me wrong these aren't your normal dealers. Just two weeks ago got into a gun fight outside my house with AR-15's AND pistols. Shot the whole god damn block up. While there's baby's in these house's. The dealers they support constantly harass everyone on this street. I can't wait until Alliance shuts down for good. Also the shut down was forced by a police investigation not by the local people. Thanks for lying to all these people for this bullshit piece AJ+.;Hateful;Accusations
